timeStamp,robotRealCenCoords,robotHeading
0.0,"(213.75235134363174, -171.23485732078552)",-66.93336767726707
64.3948733000434,"(1781.251766204834, 1497.8289442062378)",-35.31137449948141
64.58518180000829,"(1785.0328342914581, 1499.8719537258148)",-35.935076638635714
64.75973970000632,"(1790.6432183980942, 1503.4151817560196)",-36.89180514134149
64.94344599999022,"(1793.4088020324707, 1505.3641464710236)",-37.480717711958334
65.1078022000147,"(1800.1388313770294, 1506.626673579216)",-37.351883268738966
65.29639660002431,"(1803.5447986125946, 1508.3014801740646)",-37.865677418864
65.47950519999722,"(1809.4679276943207, 1510.0514296293259)",-38.05705931940776
65.65456769999582,"(1814.6120270490646, 1512.9345610141754)",-38.50308774768252
65.833319700032,"(1817.7351781129837, 1518.2513362169266)",-40.20877381363688
65.99466110003414,"(1824.1692352294922, 1524.1664959192276)",-41.870797895321935
66.15647980000358,"(1828.850957274437, 1525.3775423765182)",-41.53444181455007
66.33548579999479,"(1832.3959283828735, 1527.8692101240158)",-42.13076514041637
66.57039280002937,"(1835.7539598941803, 1532.0966744422913)",-43.08524309579063
66.75733660004335,"(1842.2397933006287, 1535.4136196374893)",-43.48788957755205
66.9225313999923,"(1843.5124292373657, 1539.1399420499802)",-44.39956273739785
67.09456590004265,"(1849.0476385354996, 1541.9823324680328)",-44.50915653772529
67.27725510002347,"(1851.4773560762405, 1544.878345966339)",-45.053269897576016
67.44528410001658,"(1856.9288917779922, 1547.9517730474472)",-45.30096329273194
67.62233119999291,"(1859.322556257248, 1551.471755862236)",-45.86926235243368
67.78766030003317,"(1865.368325471878, 1556.4631665945053)",-46.93507922146832
67.96062299999176,"(1869.315641760826, 1558.8915963172913)",-46.959900128912146
68.13020710001001,"(1875.972750902176, 1565.2052137851715)",-48.24083380585634
68.30969590001041,"(1879.8508976697922, 1568.2837067842484)",-48.49048063511489
68.47122589999344,"(1884.0467040538788, 1572.1869695186615)",-48.74119297388396
68.62507850001566,"(1887.893970966339, 1575.0598683357239)",-49.00865293649791
68.79599090002012,"(1889.5310480594635, 1578.4047651290894)",-49.472583290587266
68.9720035000355,"(1893.6883625984192, 1581.050267457962)",-49.5466464468523
69.12548580003204,"(1898.10176384449, 1583.6679006814957)",-49.673998739021776
69.32675380003639,"(1898.2041902542114, 1588.2655358314514)",-50.74358587247826
69.52589590003481,"(1903.5769836902618, 1592.2274812459946)",-50.91512607348313
69.70335590001196,"(1909.2868716716766, 1597.5266027450562)",-51.62651076610747
69.89416110003367,"(1913.3294242620468, 1601.5016466379166)",-51.87606197271764
70.06421720003709,"(1916.2404744625092, 1604.6965591907501)",-52.31310187204466
70.2318395000184,"(1919.195727944374, 1609.0448186397552)",-52.480940110519384
70.42806930001825,"(1922.4273327589035, 1611.8949823379517)",-52.779976037666295
70.6409567000228,"(1925.8682636022568, 1615.9045915603638)",-53.13972893144004
70.8352259999956,"(1930.6913964748383, 1621.1127325296402)",-53.72351886017937
70.99047730001621,"(1936.8381344079971, 1625.1113436222076)",-53.72789359634276
71.14614950004034,"(1937.8989062309265, 1629.1262739896774)",-54.20302204557636
71.32166670000879,"(1939.4139137268066, 1632.5219501256943)",-54.721795403606336
71.50122810003813,"(1943.2919117212296, 1636.5225336551666)",-54.8708335463906
71.67375670000911,"(1946.554015636444, 1639.4242339134216)",-54.81974373139891
71.8396096000215,"(1950.2396013736725, 1643.4930124282837)",-54.954049156143455
72.01803410000866,"(1952.9881801605225, 1647.7692108154297)",-55.592043466136005
72.19433259998914,"(1959.2037770748138, 1655.0577809810638)",-56.31219129146547
72.34905509999953,"(1963.708449602127, 1660.0446923971176)",-56.58836657546035
72.54052939999383,"(1964.0720303058624, 1662.5789123773575)",-57.34617947896785
72.70677250000881,"(1968.9577941894531, 1668.7502969503403)",-57.48700431927517
72.85840030002873,"(1973.4751423597336, 1673.72105550766)",-57.86166751600705
73.01502490002895,"(1975.740659236908, 1678.141853094101)",-58.19334150210287
73.18281520000892,"(1980.0245885849, 1680.6063076257706)",-58.22221954191368
73.37342820002232,"(1980.5267188549042, 1684.392128586769)",-58.741552975455605
73.55212210002355,"(1985.2895991802216, 1689.4851883649826)",-59.015689447983235
73.70573650003644,"(1988.4833707809448, 1694.6513094902039)",-59.46213793289195
73.89113669999642,"(1989.4163396954536, 1698.263548731804)",-60.05867982481169
74.06991570000537,"(1994.9939929246902, 1702.0934460163116)",-59.78498731458011
74.22061970003415,"(1996.6691573262215, 1706.1213155984879)",-60.176452776670224
74.37413150002249,"(2000.828942477703, 1711.1309727430344)",-60.81308787901794
74.52587090001907,"(2004.3982549905777, 1715.861139178276)",-61.20695073750672
74.7028919000295,"(2004.454724907875, 1719.665514945984)",-61.59116936888745
74.90860720002092,"(2009.639902293682, 1723.6802377700806)",-61.66649269505435
75.06698870001128,"(2014.3444039225578, 1729.9058239459991)",-62.449560223017976
75.22504640003899,"(2017.4554516673088, 1737.2798941135406)",-64.13071566456823
75.4192378000007,"(2022.3414491415024, 1743.412271618843)",-65.76580831035592
75.58794679999119,"(2027.789403140545, 1750.326790690422)",-66.4578020959266
75.74880270002177,"(2028.9128339886665, 1755.21637237072)",-67.02751500478654
75.92239100002917,"(2032.6430294513702, 1757.5863144397736)",-66.94654311217603
76.09048200002871,"(2034.8199634552002, 1761.8581124544144)",-67.39537533310508
76.2524512000382,"(2039.1312972903252, 1769.80310857296)",-69.51010435297857
76.42794520000461,"(2044.0342470407486, 1776.7746423482895)",-71.46399607827661
