timeStamp,robotRealCenCoords,robotHeading
0.0,"(210.78144967556, -174.56410026550293)",-67.41264888151603
45.50723299999663,"(1681.6569714546204, 786.400966823101)",157.73561005070908
45.62362669999129,"(1666.0978013277054, 777.2714069485664)",158.60893169836527
45.74272249999922,"(1649.8430372476578, 769.912911772728)",159.36904979071764
45.86283060000278,"(1623.2637172937393, 758.2041708827019)",160.49237002237462
45.97865200000524,"(1604.6176917552948, 752.2662278413773)",161.35472238622376
46.098575800002436,"(1587.631328344345, 745.9839190840721)",162.27040486711235
46.201688100001775,"(1563.0491094589233, 736.3765116930008)",163.4702368778518
46.31970259999798,"(1547.712923169136, 729.4857899546623)",164.20537013822027
46.45126819999132,"(1531.7790265083313, 723.4328147768974)",165.147895262547
46.55503429999226,"(1505.5346728563309, 716.1895749866962)",166.60907763168782
46.66866460000165,"(1489.0651618242264, 711.0294099152088)",167.46428561766513
46.79572439999902,"(1472.4825481176376, 704.8705341517925)",168.0061108641439
46.9068116999988,"(1447.5839402675629, 699.1630392074585)",169.83654692019397
47.02674800000386,"(1430.2079339027405, 695.7564859986305)",171.13743840989292
47.14397960000497,"(1413.9578437805176, 689.7016930580139)",171.60853021732706
47.25117790000513,"(1389.324912905693, 685.1850043237209)",173.47205170971665
47.381276200001594,"(1373.8760209083557, 681.2268160879612)",174.48531027308803
47.511803699992015,"(1357.0965027809143, 679.839726343751)",176.33436542481556
47.621665600003325,"(1331.0172197818756, 674.8867859095335)",178.05016358583612
47.72951979999198,"(1306.8376990556717, 671.2435429934412)",-179.71412061105627
47.843834800005425,"(1298.6134760379791, 670.4257570840418)",-178.77122665651436
47.960856399993645,"(1275.3010476827621, 670.9408309906721)",-175.80577708494826
48.087933200004045,"(1258.2484095096588, 665.5015393346548)",-175.25535946049362
48.203357499995036,"(1232.5988765954971, 667.3417629599571)",-172.00839681209627
48.32428780000191,"(1216.2797300815582, 668.119428306818)",-170.026494481012
48.45361569999659,"(1200.4600365161896, 669.3913969695568)",-167.93585553834114
48.58480260000215,"(1177.0404369831085, 670.7961559295654)",-164.8307012774916
48.70546260000265,"(1152.4328050613403, 674.9583547115326)",-161.51861960554737
48.8399386999954,"(1136.3406610488892, 678.7614963054657)",-159.24863355565031
48.95770679999259,"(1112.2255079746246, 682.8899736404419)",-156.41227455939745
49.08488569999463,"(1096.6484141349792, 687.5908222198486)",-154.31039312535276
49.19534609999391,"(1075.0589495897293, 696.8418029546738)",-150.56952583769345
49.31779580000148,"(1059.8777972459793, 703.9170150756836)",-148.2800191071485
49.426292499993,"(1036.429245710373, 712.331183552742)",-145.63215967160966
49.53988359999494,"(1029.2536685466766, 717.7840496301651)",-144.33525701238597
49.667319899992435,"(1008.0849924087524, 730.7101278305054)",-140.64183221870158
49.79158099999768,"(994.4555422067642, 739.1883300542831)",-138.50727515966753
49.906113299992285,"(974.2589074373245, 754.2349773645401)",-135.17128782562824
50.02936939999927,"(960.9389882087708, 763.9268169403076)",-133.24244240401666
50.1517337999976,"(941.2588595151901, 779.1846767663956)",-130.389499708459
50.27052089999779,"(928.9520215988159, 789.5383062362671)",-128.5232188196447
50.394859899999574,"(916.6080123186111, 799.7389212846756)",-126.89718300469646
50.520462500004214,"(901.4063917398453, 819.4644327163696)",-123.30667550142581
50.65520999999717,"(887.1998846530914, 838.0799444913864)",-120.17276614417052
50.78381850000005,"(877.0175994634628, 850.0038546323776)",-118.38287409103367
50.898492099993746,"(863.8054284453392, 868.8803466558456)",-115.37503636547846
51.019503599993186,"(856.8490742444992, 881.3283962011337)",-113.3968018459785
51.14438949999749,"(847.3281961083412, 901.3860167264938)",-110.29076649072604
51.253473699995084,"(840.4931910634041, 914.660768032074)",-108.42591994163746
51.37550759999431,"(831.7821821570396, 926.8873846530914)",-107.27115351904175
51.48522319999756,"(823.9632562994957, 947.25796687603)",-104.23864515020446
51.59504559999914,"(820.3807316720486, 960.716225862503)",-102.21737360874424
51.735618499995326,"(816.4840072393417, 974.4092226028442)",-100.30358875425252
51.8554812999937,"(809.9130925238132, 993.9916701316833)",-98.019040741045
51.97762469999725,"(805.7901258319616, 1007.7153024673462)",-96.61440550804271
52.09914099999878,"(804.104268103838, 1028.4572783708572)",-93.1941473000238
52.219890399996075,"(801.7479404658079, 1041.903676390648)",-91.51966495329265
52.33075549999194,"(797.5551021527499, 1061.9744684696198)",-89.37240374240237
52.44710699999996,"(796.9420106634498, 1076.1263892650604)",-87.51929828849704
52.56044970000221,"(797.4100513011217, 1090.000348329544)",-85.48752874628252
52.67248850000033,"(796.1751727461815, 1104.0059906244278)",-84.23267956177861
52.78247760000522,"(795.9665842056274, 1125.2653263807297)",-81.79783323588495
52.90179580000404,"(796.3936571776867, 1139.8265830278397)",-80.1022387744293
53.01610609999625,"(797.7110636234283, 1154.0141162872314)",-78.40269646363336
53.130762500004494,"(799.450208991766, 1168.1349625587463)",-76.50409511966657
53.238037899995106,"(802.5007025003433, 1189.6815178394318)",-73.97993040999665
53.35134520000429,"(805.7104944586754, 1204.231828212738)",-72.33755678255373
53.45768049999606,"(808.3672357201576, 1219.2299370765686)",-70.58529224155447
53.56340369999816,"(811.6289034485817, 1233.4306312799454)",-68.83173679480208
53.67618599999696,"(818.5354880690575, 1255.4543125629425)",-65.79498004830106
53.81232640000235,"(822.6825425028801, 1270.2131814956665)",-64.4036158728561
53.933902599994326,"(829.116806268692, 1284.288651227951)",-62.42897403285956
54.05508609999379,"(837.5741272568703, 1306.1376371383667)",-60.27126946272834
54.17130919999909,"(848.7649685144424, 1326.0106437206268)",-57.704511693394224
54.28343939999468,"(853.8441027402878, 1339.799025297165)",-56.860460821426145
54.39684739999939,"(861.2662260532379, 1352.1006021499634)",-55.73741379733597
54.51581539999461,"(867.5360985994339, 1365.6997746229172)",-55.47483058978941
54.63861949999409,"(880.544775724411, 1382.9477214813232)",-53.97873229361148
54.76044850000471,"(888.8116978406906, 1394.5442488193512)",-53.082526097141184
54.87690509999811,"(899.8561818599701, 1412.1928074359894)",-52.18538757984918
55.010453900002176,"(908.0785138607025, 1422.5898873806)",-51.504540663003965
55.136855599994306,"(917.8979496955872, 1432.5626769065857)",-50.22143498590371
55.2620723,"(928.3823488950729, 1448.7358794212341)",-49.80715669198576
55.39452909999818,"(940.2923501729965, 1464.3667021989822)",-48.85036330248286
55.51281749999907,"(948.9177207946777, 1473.576959490776)",-47.836578814545376
55.622624700001325,"(960.7209229469299, 1488.2017068862915)",-46.854424932654226
55.759089200000744,"(968.9014984369278, 1497.8121894598007)",-46.2702456831322
55.87878780000028,"(981.0367320775986, 1513.113553404808)",-45.730749531160406
55.996961299999384,"(989.8624233007431, 1521.2685233354568)",-44.68326488985808
56.12116110000352,"(997.1049355268478, 1531.0348082780838)",-44.36030964023779
56.24433420000423,"(1009.8334883451462, 1544.6001077890396)",-43.42657838446743
56.38056340000185,"(1019.1709418296814, 1552.5971989631653)",-42.757745770372274
56.50051019999955,"(1031.3617562055588, 1565.4115396738052)",-41.84009619500272
56.62805469999148,"(1039.1484175920486, 1574.414013504982)",-41.61350125419297
56.73705589999736,"(1053.4994250535965, 1583.9061893224716)",-39.86752731741929
56.84686930000316,"(1060.896365404129, 1592.5469789505005)",-39.88759441320079
56.96295939999982,"(1068.873927474022, 1600.6702374219894)",-39.552959540099764
57.084387900002184,"(1080.690479516983, 1611.489614725113)",-38.65518581521495
57.20769189999555,"(1088.1925060749054, 1617.3332800865173)",-38.182239611421174
57.321594399996684,"(1096.7770954370499, 1624.1587907075882)",-37.55435739649482
57.444293799999286,"(1108.1730346679688, 1635.7268959283829)",-37.47587510783679
57.56614880000416,"(1115.6663063764572, 1642.2626581192017)",-37.262066281153295
57.681971600002726,"(1128.5200089216232, 1649.2989754676819)",-36.258274359971544
57.80297409999184,"(1134.520497560501, 1656.750601530075)",-36.34459429070216
57.919424599997,"(1147.2267353534698, 1665.019960641861)",-35.528256911291415
58.03636909999477,"(1154.074408173561, 1670.933889389038)",-35.33397559544498
58.15192219999153,"(1162.603394150734, 1675.7709062099457)",-34.9370152461676
58.27349839999806,"(1172.8990848064423, 1683.9422082901)",-34.58812918336334
58.393534000002546,"(1181.4711138010025, 1687.8947478532791)",-33.894530303337724
58.50676119999844,"(1190.7902933359146, 1697.124307513237)",-34.22565787429994
58.6141845999955,"(1198.426165819168, 1701.9072440862656)",-33.817062297771436
58.72733169999265,"(1205.324822306633, 1707.0978239774704)",-33.7287650272761
58.84694619999209,"(1212.3705134391785, 1711.3161519765854)",-33.41743134452857
58.95170399999188,"(1217.6792787313461, 1717.7977944612503)",-33.78273035190837
59.069188399997074,"(1229.243256688118, 1723.2471321821213)",-32.970265689757014
59.17688739999721,"(1236.7366888523102, 1727.6472083330154)",-32.50243529765157
59.29897580000397,"(1241.36998128891, 1733.5254126787186)",-32.860791417740046
59.417648200003896,"(1247.6788510084152, 1737.0282781124115)",-32.41448295170932
59.53237459999218,"(1257.4897233247757, 1743.6518265008926)",-32.198389426748456
59.63667140000325,"(1264.638601899147, 1747.2602758407593)",-31.854940194523532
59.75286680000136,"(1273.9377119541168, 1752.9584603309631)",-31.388544142143797
59.864590700002736,"(1279.278481245041, 1757.2769359350204)",-31.379804915100767
59.97684709999885,"(1284.8038181066513, 1760.8041763305664)",-31.163038616506658
60.094020200005616,"(1290.7177889347076, 1764.328677892685)",-30.971339112166493
60.21485950000351,"(1297.1889435052872, 1768.0311415195465)",-30.829916630306794
60.341917400000966,"(1305.4846717119217, 1773.8717975616455)",-30.717915188296924
